time-step,nac01,nac02,nac03,nac12,nac13,nac23,energy0,energy1,energy2,energy3
795,0.68485,0.226407,0.233903,1.82562,1.02459,6.4895,0.172791,0.35782,0.382971,0.398119
796,0.704041,0.249957,0.238985,1.36112,1.25961,22.2774,0.154086,0.33861,0.363525,0.371046
797,0.670434,0.324129,0.154975,1.60338,1.94697,44.473,0.14109,0.328976,0.35115,0.356772
798,0.647245,0.37452,0.143869,1.96368,2.47923,31.3439,0.131903,0.325391,0.346093,0.353721
799,0.704796,0.379746,0.171868,1.7062,2.05431,16.919,0.116976,0.314905,0.336398,0.34893
800,0.892639,0.393982,0.167073,1.56563,1.24267,7.45812,0.0972436,0.295981,0.316397,0.339442
801,1.18202,0.421695,0.132913,1.95398,0.687655,3.7475,0.0855596,0.282397,0.296733,0.333478
802,1.48601,0.341724,0.101881,5.47231,0.461577,2.17448,0.090501,0.286496,0.290964,0.34108
803,0.742809,1.44538,0.107395,8.74241,1.50929,0.668987,0.108294,0.30125,0.307056,0.361212
804,0.637662,1.13026,0.121738,4.14509,1.34016,0.619942,0.13077,0.322498,0.333634,0.386596
805,0.5326,0.515352,0.130451,4.21553,1.23175,0.579722,0.154191,0.345573,0.357699,0.411121
806,0.454398,0.264258,0.15554,6.97278,1.27184,0.686305,0.173709,0.363248,0.372304,0.427764
807,0.410164,0.305707,0.17925,15.1727,1.34246,1.05077,0.180231,0.368177,0.37367,0.428855
808,0.443563,0.31117,0.194633,10.3925,1.59215,0.731292,0.170741,0.35782,0.363416,0.416921
809,0.491307,0.529043,0.197134,2.09014,1.85476,0.602238,0.157621,0.340042,0.35352,0.404132
810,0.577472,1.01581,0.195016,1.19338,2.629,0.688092,0.15437,0.327678,0.348134,0.397659
811,0.65515,1.40814,0.197263,1.21292,3.23773,0.730489,0.150344,0.32318,0.341082,0.390923
812,0.708228,1.44725,0.208443,2.30108,3.50757,0.816828,0.130066,0.313819,0.325384,0.373386
813,0.796467,1.26045,0.2284,7.51893,3.394,1.08154,0.105128,0.300865,0.307916,0.356561
814,0.882218,1.03111,0.247541,20.4603,2.76742,1.2548,0.0980933,0.30106,0.305136,0.355588
815,1.1968,0.443872,0.256854,29.7421,1.02025,2.12038,0.111835,0.318003,0.319854,0.374197
816,1.00545,0.776858,0.302144,10.0807,0.654138,1.95561,0.127072,0.330062,0.336684,0.391235
817,0.973464,0.896783,0.384246,6.05491,0.666538,1.79631,0.12721,0.324934,0.337673,0.390126
818,1.05605,0.839406,0.472914,2.87875,0.662793,2.1224,0.119628,0.311937,0.336485,0.377996
819,1.17286,0.62938,0.528782,1.64873,0.704828,3.35925,0.125427,0.311159,0.350496,0.37986
820,1.30213,0.53788,0.574831,1.17408,0.779095,4.19174,0.149938,0.32754,0.376442,0.403575
821,1.39247,0.458335,0.633402,0.910327,0.830209,6.92611,0.170887,0.342179,0.400275,0.418479
822,1.4309,0.63757,0.566585,0.79872,0.843823,10.0256,0.166643,0.336214,0.398284,0.409414
823,1.4411,0.78153,0.580105,1.0389,0.633436,2.90679,0.144527,0.316798,0.36015,0.397767
824,1.40093,0.722902,0.484445,1.41665,0.467868,1.86434,0.128733,0.308396,0.334811,0.390783
825,1.31329,0.760076,0.386476,2.26637,0.321602,1.97631,0.1334,0.320045,0.337078,0.399576
826,1.25308,0.70455,0.314213,2.43088,0.244979,1.79925,0.144989,0.33518,0.349705,0.412043
827,1.20371,0.477774,0.181433,2.42707,0.268581,1.49279,0.142768,0.335573,0.349038,0.413654
828,1.18069,0.326602,0.194416,2.38193,0.302872,1.69368,0.129631,0.324501,0.340584,0.39936
829,1.12136,0.359694,0.162564,1.93705,0.291823,2.27445,0.126835,0.320629,0.342541,0.392196
830,1.08247,0.510007,0.189378,1.58984,0.282634,3.23575,0.140559,0.332717,0.360208,0.404843
831,1.02071,0.643287,0.234469,1.36283,0.353558,4.81417,0.153503,0.346601,0.37889,0.419995
832,0.956013,0.71565,0.314141,1.13814,0.469872,7.29482,0.152009,0.344645,0.383505,0.417535
833,0.897637,0.809673,0.454974,1.05914,0.436268,12.4849,0.143912,0.331937,0.37939,0.402333
834,0.776805,0.81654,0.502383,1.03498,0.396862,28.252,0.141104,0.327132,0.385265,0.39532
835,0.665298,0.615374,0.72054,0.714317,0.987581,8.71388,0.14636,0.335211,0.39015,0.4066
836,0.636833,0.530693,0.682409,0.868676,0.975217,4.01648,0.148245,0.342443,0.385667,0.415041
837,0.669599,0.409172,0.640257,0.854855,0.992348,3.93753,0.136164,0.334654,0.370776,0.394479
838,0.750494,0.335829,0.575659,0.90425,1.00067,4.95685,0.117321,0.317184,0.347236,0.36484
839,0.891692,0.327749,0.495405,1.1589,0.943503,4.5153,0.1125,0.311621,0.337255,0.357821
840,1.03695,0.375535,0.434621,2.0356,0.825317,2.95277,0.129081,0.326802,0.347683,0.381157
841,1.10618,0.584018,0.395829,4.1501,0.783507,1.99046,0.150705,0.346316,0.360545,0.411345
842,1.14007,0.892234,0.361274,6.20235,0.85177,1.66379,0.159641,0.351624,0.362871,0.419969
843,1.27304,1.22808,0.339652,8.312,0.962949,1.54558,0.157873,0.344288,0.354159,0.410514
844,1.85883,1.25613,0.353274,7.74405,1.28683,1.92216,0.157232,0.338589,0.347521,0.39701
845,2.57952,0.722625,0.301203,2.68059,1.37643,4.32641,0.158438,0.335384,0.347439,0.38588
846,2.62645,0.389231,0.180331,2.86414,0.837285,7.39694,0.154371,0.328247,0.344193,0.377905
847,2.17879,0.336582,0.151099,4.14561,0.904618,5.29422,0.14049,0.315258,0.329834,0.368482
848,1.70218,0.331595,0.178112,6.35401,0.897386,3.74836,0.123341,0.302368,0.313835,0.356731
849,1.40599,0.327744,0.195786,5.07717,0.766698,2.76566,0.117523,0.300925,0.311591,0.355599
850,1.27475,0.322002,0.203329,2.65437,0.736274,1.93764,0.127921,0.314054,0.327516,0.371457
851,1.20554,0.277375,0.211203,1.93698,0.685965,2.14243,0.143556,0.331211,0.34904,0.39212
852,1.16182,0.265385,0.23215,1.44823,0.668168,2.78465,0.153241,0.341487,0.365263,0.402851
853,1.19553,0.274547,0.266458,1.09498,0.671491,3.64092,0.15928,0.346978,0.375831,0.407835
854,1.24766,0.292001,0.28873,0.91318,0.641739,4.99191,0.165015,0.350326,0.382613,0.411037
855,1.19739,0.302969,0.271901,0.870265,0.600081,7.38151,0.16191,0.345611,0.378186,0.403942
856,1.08491,0.289484,0.221758,0.901229,0.705543,10.4094,0.147011,0.330299,0.361812,0.383587
857,0.992136,0.268396,0.175314,1.22729,0.86744,7.35546,0.124307,0.306135,0.333332,0.357293
858,0.932488,0.317456,0.173027,1.48969,0.964083,4.21982,0.100063,0.279208,0.301868,0.332198
859,0.933435,0.457652,0.24495,1.40077,0.931174,2.96385,0.0859647,0.262177,0.284078,0.319487
860,1.00996,0.65233,0.340576,1.67195,0.800921,2.50966,0.0908882,0.26512,0.288007,0.331606
861,1.08256,0.90677,0.425312,2.45493,0.622784,1.77554,0.111237,0.283157,0.305057,0.367242
862,1.14508,1.12726,0.433931,3.86565,0.545703,1.1846,0.137226,0.30483,0.324024,0.412148
863,1.20985,1.27286,0.438251,4.52984,0.626118,0.97926,0.162928,0.325476,0.344553,0.453599
864,1.23354,1.35984,0.413564,4.20619,0.645652,0.874267,0.184105,0.342921,0.364626,0.486005
865,1.26512,1.37927,0.384557,4.04238,0.586343,0.855657,0.194,0.352969,0.376456,0.503074
866,1.42693,1.27925,0.364881,3.56953,0.466715,0.97703,0.187296,0.352001,0.375293,0.49352
867,1.68273,1.13269,0.341334,2.6791,0.348054,1.17674,0.165528,0.336387,0.359412,0.459546
868,1.93676,0.902669,0.358125,2.45586,0.332417,1.48937,0.136886,0.313226,0.332831,0.411412
869,2.07899,0.504582,0.28649,2.80444,0.47466,2.37987,0.112828,0.29345,0.311894,0.367851
870,2.01501,0.313695,0.213062,2.60133,0.729622,5.2965,0.100489,0.286012,0.306361,0.341911
871,1.76542,0.30819,0.165456,2.43254,0.799692,3.48608,0.097721,0.290434,0.306616,0.345521
872,1.4368,0.592988,0.312883,2.32537,0.528068,1.27329,0.100818,0.300879,0.313924,0.369191
873,1.16189,0.877621,0.518092,2.40877,0.441852,0.962948,0.113492,0.318182,0.334395,0.400295
874,1.0388,0.956663,0.515718,2.4554,0.591292,0.943004,0.139578,0.345992,0.365135,0.436303
875,1.01663,0.848032,0.419947,2.44465,0.737747,1.01013,0.167421,0.373608,0.394122,0.465068
876,0.982843,0.726364,0.386687,2.41961,0.826972,1.1798,0.175677,0.380914,0.402292,0.468991
877,0.854063,0.661081,0.495208,2.12581,0.898382,1.55403,0.164317,0.369671,0.394086,0.448582
878,0.738853,0.576043,0.597878,1.83813,0.991117,2.37684,0.150577,0.356232,0.386271,0.421641
879,0.728471,0.475566,0.508838,1.50893,0.922789,3.56513,0.144824,0.348718,0.387795,0.409615
880,0.819121,0.441995,0.39369,1.44656,0.655736,5.01,0.144594,0.341115,0.389599,0.407809
881,1.01518,0.345176,0.303534,1.45424,0.494802,5.05945,0.139955,0.326163,0.377476,0.399305
882,1.25,0.350883,0.237845,1.56153,0.414687,4.9574,0.132037,0.309069,0.358321,0.385548
883,1.40396,0.515912,0.296175,1.72987,0.300645,3.65918,0.134911,0.30507,0.345476,0.384053
884,1.40461,0.67059,0.287197,2.49473,0.30923,2.71299,0.154356,0.323352,0.351563,0.402827
885,1.2783,0.691485,0.327778,4.81297,0.400825,2.46845,0.175929,0.35355,0.369933,0.423735
886,1.07967,0.574441,0.343055,9.13523,0.975529,2.65175,0.180777,0.371168,0.383295,0.42914
887,0.881242,0.516948,0.43612,6.72168,1.83027,4.11095,0.167678,0.367064,0.383788,0.413464
888,0.712001,0.465547,0.411366,5.12655,2.31339,6.57033,0.147879,0.354415,0.375009,0.395639
889,0.571824,0.461657,0.292301,5.86763,2.04461,4.23694,0.132851,0.345602,0.364563,0.392674
890,0.538313,0.479015,0.255952,8.28031,2.01328,2.70713,0.126222,0.342837,0.357237,0.398727
891,0.660162,0.48163,0.281724,8.81095,2.03227,1.677,0.124264,0.340971,0.353367,0.403621
892,0.7462,0.455547,0.299636,11.0787,1.99252,1.1957,0.123021,0.338902,0.34717,0.403371
893,0.659961,0.654808,0.274954,74.2147,2.12882,0.575615,0.126463,0.342045,0.342895,0.404934
894,0.743267,0.803085,0.247307,9.81795,0.856157,2.12456,0.140417,0.349576,0.356962,0.41455
895,1.0945,0.748478,0.229933,4.36967,0.614443,2.1405,0.160998,0.366661,0.380587,0.435777
896,1.48077,0.593428,0.218166,2.75495,0.496688,1.99342,0.176,0.381251,0.39937,0.455862
897,1.78022,0.453452,0.230626,2.13806,0.443079,1.98314,0.177126,0.381749,0.403967,0.459061
898,1.81898,0.438288,0.223958,1.67426,0.472659,2.67584,0.164704,0.368351,0.397257,0.44441
899,1.6497,0.416701,0.203311,1.30209,0.635961,4.87664,0.147155,0.350131,0.385818,0.421359
900,1.41282,0.437039,0.190322,1.25709,0.747552,5.76962,0.132895,0.334486,0.37105,0.401862
901,1.1987,0.374089,0.172298,1.87475,0.730663,3.65443,0.121128,0.322785,0.353465,0.387438
902,1.0378,0.393768,0.21991,3.4174,0.750221,2.04859,0.110324,0.314587,0.335411,0.375142
903,0.967165,0.422571,0.278525,8.40096,0.926298,1.2692,0.106679,0.314393,0.32562,0.373641
904,0.799588,0.627639,0.287625,6.06257,1.11827,0.703408,0.118685,0.32455,0.336052,0.38887
905,0.646293,0.759935,0.275284,2.85614,1.31378,0.669627,0.143322,0.3438,0.359739,0.411642
906,0.551739,0.862126,0.274004,2.501,1.64164,0.674272,0.165036,0.362823,0.377556,0.425787
907,0.400586,0.951918,0.284815,3.39514,2.19215,0.87913,0.172044,0.368979,0.380117,0.422949
908,0.231305,1.02038,0.303448,5.06541,2.88569,1.38769,0.169979,0.36403,0.374296,0.410757
909,0.213077,1.06917,0.316419,3.85974,2.84517,1.5749,0.169273,0.357159,0.37069,0.402689
910,0.246289,1.06401,0.2937,2.50941,2.20004,1.53376,0.162429,0.34161,0.360334,0.3919
911,0.289426,1.02995,0.220932,3.01829,2.74298,1.75966,0.139714,0.316647,0.332712,0.362201
912,0.26215,1.00991,0.184188,5.91613,3.96551,1.87915,0.116261,0.295268,0.304134,0.333707
913,0.243302,1.03645,0.191919,10.0254,2.6566,1.4035,0.109132,0.286748,0.292635,0.328954
914,0.301998,1.07173,0.180457,12.029,2.05224,1.24477,0.120797,0.295068,0.300356,0.345304
915,0.250089,1.05459,0.153107,8.6187,2.46241,0.949676,0.135165,0.306357,0.312173,0.365361
916,0.203742,0.96114,0.124061,3.61762,3.20801,0.565273,0.140184,0.309895,0.317781,0.372248
917,0.187868,0.913113,0.113061,1.81652,3.84826,0.338896,0.13772,0.307656,0.318651,0.371942
918,0.227361,0.955746,0.127002,1.15471,3.13455,0.247897,0.128896,0.297848,0.315393,0.370808
919,0.296667,1.00752,0.142232,0.86292,2.15884,0.264239,0.119605,0.287063,0.313594,0.372732
920,0.373176,0.991546,0.1234,0.786666,1.60379,0.278482,0.123123,0.290893,0.325083,0.388128
921,0.445168,0.924555,0.105723,0.891693,1.46431,0.298144,0.135125,0.305504,0.341634,0.406639
922,0.484347,0.847836,0.128854,1.15685,1.67909,0.336644,0.130789,0.304804,0.335374,0.404015
923,0.510502,0.784598,0.178718,1.53897,1.98806,0.297698,0.119251,0.29804,0.317486,0.392366
924,0.576623,0.713428,0.169256,4.25324,2.15102,0.461561,0.115518,0.29959,0.308834,0.390433
925,0.595668,0.691304,0.133906,9.99142,2.15997,0.606971,0.124106,0.308862,0.31413,0.400431
926,0.581604,0.741072,0.160089,12.7427,2.20618,0.474445,0.150201,0.332901,0.336698,0.424706
927,0.750736,0.638652,0.174597,192.808,2.30675,1.05314,0.174766,0.359827,0.360221,0.444433
928,0.817571,0.497085,0.157844,7.32101,0.537398,3.19944,0.175282,0.364318,0.370416,0.437879
929,0.873008,0.453536,0.150261,3.88478,0.640271,3.90784,0.158106,0.352318,0.363323,0.412188
930,1.08075,0.473282,0.14995,2.90991,0.815936,4.53532,0.15246,0.348029,0.363554,0.392893
931,1.51295,0.509751,0.302372,2.57049,0.874821,6.63681,0.173599,0.364119,0.385502,0.412907
932,1.9051,0.490273,0.364012,2.08864,0.647588,4.43708,0.195989,0.382121,0.404303,0.449265
933,1.81392,0.410196,0.357399,1.35245,0.427718,4.10669,0.184155,0.373452,0.394432,0.442045
934,1.4621,0.362809,0.336661,1.01428,0.442178,4.63229,0.145684,0.342799,0.360225,0.396141
935,1.12917,0.434433,0.243337,2.13776,0.738224,4.50268,0.116752,0.322469,0.334932,0.36154
936,0.769772,0.629623,0.158566,7.42105,1.26012,2.87907,0.11681,0.328933,0.336479,0.373725
937,0.501541,0.699305,0.163011,7.9066,1.9417,1.74729,0.134941,0.34987,0.357318,0.407499
938,0.288449,0.788954,0.204925,3.65741,2.07001,0.488169,0.147923,0.35903,0.369856,0.423928
939,0.2934,0.833632,0.203072,2.49909,1.78587,0.725926,0.145835,0.348661,0.365796,0.416022
940,0.361137,0.835384,0.173091,2.82689,1.30464,0.837588,0.137629,0.333911,0.353134,0.400508
941,0.430447,0.822154,0.283447,4.37751,1.17062,0.851119,0.131178,0.323949,0.341139,0.392305
942,0.516514,0.85284,0.362517,7.59294,1.37357,1.14046,0.129132,0.321825,0.334092,0.393209
943,0.661229,0.934657,0.356579,11.9934,1.65165,1.62265,0.137071,0.329584,0.337316,0.399827
944,0.910516,1.00126,0.296673,13.3882,1.28969,1.82904,0.143054,0.330125,0.334813,0.40181
945,1.061,1.20857,0.249997,27.6975,1.05897,1.31946,0.118397,0.297285,0.299338,0.371868
946,0.903645,1.41199,0.385161,30.7971,1.30516,1.2746,0.107005,0.281074,0.283395,0.350878
947,1.24198,1.09303,0.480982,12.8545,1.21738,2.75731,0.128134,0.301052,0.305048,0.360403
948,1.25423,1.05756,0.435371,19.4434,2.05057,3.29287,0.150816,0.321523,0.325663,0.372517
949,1.06377,1.19659,0.406624,20.7274,2.11903,2.13507,0.153112,0.321503,0.325911,0.371146
950,1.33268,0.539594,0.417164,9.53574,0.852097,2.32617,0.138369,0.312761,0.318121,0.361827
951,1.05182,0.455291,0.448859,2.35495,0.732987,2.65872,0.124639,0.305147,0.325007,0.362796
952,0.854574,0.349603,0.421186,0.989667,0.637772,3.28154,0.12742,0.310643,0.345362,0.381117
953,0.778352,0.299096,0.327718,0.61852,0.853441,4.45739,0.147793,0.333001,0.37741,0.408499
954,0.706249,0.286507,0.257862,0.680088,0.860255,3.72372,0.150817,0.337755,0.382659,0.414626
955,0.717597,0.265188,0.241525,1.141,0.583532,2.04052,0.117763,0.304432,0.337315,0.385186
956,0.839222,0.281338,0.25592,1.84117,0.438914,1.61313,0.10563,0.290958,0.309776,0.363389
957,1.05328,0.225423,0.356964,1.95345,0.579492,2.93235,0.127634,0.312308,0.332437,0.364928
958,1.33505,0.348193,0.218427,1.27,1.43464,11.7566,0.153099,0.341244,0.365446,0.375315
959,1.48333,0.450361,0.181545,7.21852,1.4083,5.14886,0.157616,0.350723,0.364378,0.386655
960,1.39263,0.835693,0.204581,6.82031,1.7146,2.84086,0.140773,0.332456,0.348794,0.379808
961,1.41652,0.762409,0.20134,5.46637,1.56293,2.09157,0.123472,0.313872,0.332234,0.369961
962,1.38242,0.493091,0.196995,6.26113,1.53187,2.41419,0.129781,0.323682,0.339379,0.38888
963,1.20236,0.609877,0.353888,3.808,1.32181,3.50024,0.154347,0.350587,0.370707,0.42637
964,1.11326,0.641019,0.422214,2.77214,1.25021,4.57868,0.159074,0.355021,0.379227,0.43741
965,1.31016,0.698046,0.310773,2.2442,0.449701,4.65864,0.147479,0.341571,0.365476,0.433143
966,1.62269,0.988256,0.249463,3.23359,0.767158,3.8347,0.153462,0.342116,0.366791,0.440783
967,1.76139,1.46471,0.397257,5.44083,1.16066,2.42808,0.172985,0.352275,0.376201,0.451963
968,1.75112,1.84927,0.554433,6.13266,1.13058,1.64392,0.185777,0.356696,0.38026,0.451443
969,1.67682,1.80419,0.510483,6.63622,1.06342,1.63361,0.179383,0.351361,0.372703,0.434363
970,1.45465,1.3723,0.301956,8.78921,0.984715,1.80571,0.15177,0.335547,0.351658,0.406744
971,0.962324,0.905813,0.430401,10.3006,1.02758,1.95133,0.125821,0.327467,0.339372,0.389108
972,0.479203,0.519418,0.410643,5.3682,1.07057,1.90229,0.143869,0.352287,0.36667,0.415957
973,0.369544,0.437891,0.301889,3.28142,0.801017,2.03799,0.168135,0.37084,0.393441,0.444198
974,0.383869,0.46213,0.31841,2.185,0.516236,2.3329,0.144081,0.341525,0.371282,0.419326
975,0.331428,0.455227,0.380373,1.35886,0.516761,2.69004,0.129492,0.32576,0.360468,0.400106
976,0.488009,0.432014,0.298636,1.29564,0.449035,7.78901,0.134597,0.333421,0.370809,0.390175
977,0.632159,0.267249,0.263645,2.50027,0.732586,5.13494,0.144379,0.355346,0.374595,0.407496
978,0.573431,0.283972,0.2317,6.26529,0.657137,1.94594,0.159437,0.374951,0.38248,0.438492
979,0.635671,0.355394,0.267207,1.74031,0.615895,2.20209,0.157947,0.369742,0.387394,0.436315
980,0.657707,0.467101,0.385656,1.21934,0.749003,4.52913,0.132987,0.338457,0.36548,0.398388
981,0.885563,0.66551,0.434373,1.8891,0.776838,5.8724,0.124881,0.317847,0.344422,0.377581
982,1.13539,0.501267,0.491925,2.02816,0.708884,2.79726,0.143745,0.320817,0.351285,0.394026
983,1.23512,0.421434,0.416123,1.80423,0.470981,2.6737,0.145501,0.314438,0.351441,0.39105
984,1.20839,0.450812,0.193646,1.97893,0.325746,2.71631,0.151163,0.320543,0.352752,0.391475
985,0.977669,0.535976,0.264415,2.22508,0.224245,2.55701,0.161339,0.332431,0.353961,0.396214
986,0.866216,0.591331,0.335532,2.85851,0.51345,2.25622,0.15992,0.33014,0.34499,0.392506
987,0.908139,0.715793,0.363561,3.86742,0.781999,1.94746,0.154382,0.325462,0.342564,0.391824
988,0.983701,0.768894,0.3745,3.62301,0.696405,2.03394,0.15765,0.337753,0.358189,0.406058
989,0.907419,0.617702,0.365639,2.44005,0.535274,2.35084,0.164681,0.355156,0.376886,0.423928
990,0.895152,0.430059,0.369383,1.42875,0.57012,3.08204,0.151742,0.345864,0.371702,0.412156
991,0.93929,0.497488,0.374117,1.6116,1.06655,5.23455,0.137518,0.332283,0.367422,0.398038
992,0.843318,0.548229,0.339578,2.0039,1.0873,4.95988,0.142227,0.329209,0.368329,0.404934
993,0.679805,0.737693,0.283324,3.17505,0.727551,2.51961,0.122683,0.30467,0.326786,0.38114
994,0.717115,0.771562,0.245008,14.0325,0.641401,1.86866,0.133767,0.314774,0.319699,0.382043
995,0.596573,1.07211,0.232182,3.94314,1.5855,0.35838,0.157033,0.327699,0.337001,0.397922
996,0.548833,1.37432,0.229457,1.92617,1.41094,0.441902,0.163517,0.322062,0.343481,0.398424
997,0.524989,1.61225,0.238554,1.75208,1.39919,0.628672,0.156942,0.311872,0.339665,0.391583
998,0.609355,1.70835,0.238089,2.24913,1.44458,0.807553,0.150585,0.311466,0.338574,0.392559
999,0.816335,1.64263,0.285548,3.54532,1.55589,1.0612,0.147303,0.318512,0.338615,0.397172
